InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,LineTotal,Date,Period,Day,Hour
C562795,23235,STORAGE TIN VINTAGE LEAF,-1,2019-08-07 14:23:00,2.89,13709,-2.89,2019-08-07,2019-08,Wednesday,14
C562795,22428,ENAMEL FIRE BUCKET CREAM,-2,2019-08-07 14:23:00,6.95,13709,-13.9,2019-08-07,2019-08,Wednesday,14
C562795,21877,HOME SWEET HOME MUG,-1,2019-08-07 14:23:00,1.25,13709,-1.25,2019-08-07,2019-08,Wednesday,14
C562797,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2019-08-07 14:29:00,8.5,16672,-8.5,2019-08-07,2019-08,Wednesday,14
C562798,22605,WOODEN CROQUET GARDEN SET,-1,2019-08-07 14:30:00,12.75,12929,-12.75,2019-08-07,2019-08,Wednesday,14
C562799,84949,SILVER HANGING T-LIGHT HOLDER,-2,2019-08-07 14:31:00,1.65,16609,-3.3,2019-08-07,2019-08,Wednesday,14
C562800,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,-2,2019-08-07 14:34:00,2.55,16401,-5.1,2019-08-07,2019-08,Wednesday,14
C562801,23012,GLASS APOTHECARY BOTTLE PERFUME,-1,2019-08-07 14:35:00,3.95,15194,-3.95,2019-08-07,2019-08,Wednesday,14
C562802,22990,COTTON APRON PANTRY DESIGN,-2,2019-08-07 14:41:00,4.95,15201,-9.9,2019-08-07,2019-08,Wednesday,14
C562802,22994,TRAVEL CARD WALLET RETROSPOT,-2,2019-08-07 14:41:00,0.42,15201,-0.84,2019-08-07,2019-08,Wednesday,14
C562803,21704,BAG 250g SWIRLY MARBLES,-2,2019-08-07 14:43:00,0.85,15628,-1.7,2019-08-07,2019-08,Wednesday,14
C562803,23187,FRENCH STYLE STORAGE JAR BONBONS,-10,2019-08-07 14:43:00,0.29,15628,-2.9,2019-08-07,2019-08,Wednesday,14
C562808,23187,FRENCH STYLE STORAGE JAR BONBONS,-5,2019-08-07 15:10:00,0.29,18282,-1.45,2019-08-07,2019-08,Wednesday,15
C562811,23109,PACK OF SIX LED TEA LIGHTS,-96,2019-08-07 15:30:00,2.49,13217,-239.04000000000002,2019-08-07,2019-08,Wednesday,15
C562811,23083,SET 6 PAPER TABLE LANTERN STARS ,-48,2019-08-07 15:30:00,3.29,13217,-157.92000000000002,2019-08-07,2019-08,Wednesday,15
C562845,21754,HOME BUILDING BLOCK WORD,-1,2019-08-08 09:21:00,5.95,14903,-5.95,2019-08-08,2019-08,Thursday,9
C562848,22990,COTTON APRON PANTRY DESIGN,-4,2019-08-08 09:35:00,4.95,15201,-19.8,2019-08-08,2019-08,Thursday,9
C562876,22360,GLASS JAR ENGLISH CONFECTIONERY,-1,2019-08-08 10:42:00,2.95,15110,-2.95,2019-08-08,2019-08,Thursday,10
C562884,22900,SET 2 TEA TOWELS I LOVE LONDON ,-3,2019-08-08 11:25:00,3.25,14056,-9.75,2019-08-08,2019-08,Thursday,11
C562887,23077,DOUGHNUT LIP GLOSS ,-20,2019-08-08 11:43:00,1.25,17994,-25.0,2019-08-08,2019-08,Thursday,11
C562889,22727,ALARM CLOCK BAKELIKE RED ,-2,2019-08-08 12:07:00,3.75,18172,-7.5,2019-08-08,2019-08,Thursday,12
C562909,75049L,LARGE CIRCULAR MIRROR MOBILE,-11,2019-08-08 13:00:00,1.25,17602,-13.75,2019-08-08,2019-08,Thursday,13
C562910,23187,FRENCH STYLE STORAGE JAR BONBONS,-16,2019-08-08 13:03:00,0.29,15671,-4.64,2019-08-08,2019-08,Thursday,13
C562911,22978,PANTRY ROLLING PIN,-5,2019-08-08 13:06:00,3.75,13384,-18.75,2019-08-08,2019-08,Thursday,13
C562915,23064,CINDERELLA CHANDELIER ,-1,2019-08-08 13:35:00,49.95,13388,-49.95,2019-08-08,2019-08,Thursday,13
C562921,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,2019-08-08 14:17:00,2.95,13767,-5.9,2019-08-08,2019-08,Thursday,14
C562921,22423,REGENCY CAKESTAND 3 TIER,-2,2019-08-08 14:17:00,12.75,13767,-25.5,2019-08-08,2019-08,Thursday,14
C562921,22726,ALARM CLOCK BAKELIKE GREEN,-1,2019-08-08 14:17:00,3.75,13767,-3.75,2019-08-08,2019-08,Thursday,14
C562921,22727,ALARM CLOCK BAKELIKE RED ,-1,2019-08-08 14:17:00,3.75,13767,-3.75,2019-08-08,2019-08,Thursday,14
C562943,23316,RED REFECTORY CLOCK ,-1,2019-08-09 09:16:00,9.95,12693,-9.95,2019-08-09,2019-08,Friday,9
C562952,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,2019-08-09 10:10:00,4.95,12749,-4.95,2019-08-09,2019-08,Friday,10
C562952,23236,STORAGE TIN VINTAGE DOILY ,-1,2019-08-09 10:10:00,2.89,12749,-2.89,2019-08-09,2019-08,Friday,10
C562952,23235,STORAGE TIN VINTAGE LEAF,-2,2019-08-09 10:10:00,2.89,12749,-5.78,2019-08-09,2019-08,Friday,10
C562952,23239,SET OF 4 KNICK KNACK TINS POPPIES,-3,2019-08-09 10:10:00,4.15,12749,-12.450000000000001,2019-08-09,2019-08,Friday,10
C562952,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2019-08-09 10:10:00,8.95,12749,-8.95,2019-08-09,2019-08,Friday,10
C562952,23244,ROUND STORAGE TIN VINTAGE LEAF,-2,2019-08-09 10:10:00,1.95,12749,-3.9,2019-08-09,2019-08,Friday,10
C562952,23245,SET OF 3 REGENCY CAKE TINS,-1,2019-08-09 10:10:00,4.95,12749,-4.95,2019-08-09,2019-08,Friday,10
C562952,23110,PARISIENNE KEY CABINET ,-1,2019-08-09 10:10:00,5.75,12749,-5.75,2019-08-09,2019-08,Friday,10
C562952,23167,SMALL CERAMIC TOP STORAGE JAR ,-2,2019-08-09 10:10:00,0.83,12749,-1.66,2019-08-09,2019-08,Friday,10
C562952,23166,MEDIUM CERAMIC TOP STORAGE JAR,-1,2019-08-09 10:10:00,1.25,12749,-1.25,2019-08-09,2019-08,Friday,10
C562952,23165,LARGE CERAMIC TOP STORAGE JAR,-2,2019-08-09 10:10:00,1.65,12749,-3.3,2019-08-09,2019-08,Friday,10
C562952,22980,PANTRY SCRUBBING BRUSH,-3,2019-08-09 10:10:00,1.65,12749,-4.949999999999999,2019-08-09,2019-08,Friday,10
C562952,22979,PANTRY WASHING UP BRUSH,-2,2019-08-09 10:10:00,1.45,12749,-2.9,2019-08-09,2019-08,Friday,10
C562952,22981,PANTRY APPLE CORER,-5,2019-08-09 10:10:00,1.45,12749,-7.25,2019-08-09,2019-08,Friday,10
C562952,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2019-08-09 10:10:00,4.95,12749,-4.95,2019-08-09,2019-08,Friday,10
C562952,23169,CLASSIC GLASS COOKIE JAR,-1,2019-08-09 10:10:00,4.15,12749,-4.15,2019-08-09,2019-08,Friday,10
C562952,23020,GLASS  SONGBIRD STORAGE JAR,-1,2019-08-09 10:10:00,12.5,12749,-12.5,2019-08-09,2019-08,Friday,10
C562952,23015,CORDIAL GLASS JUG,-1,2019-08-09 10:10:00,8.25,12749,-8.25,2019-08-09,2019-08,Friday,10
C562952,23017,APOTHECARY MEASURING JAR,-1,2019-08-09 10:10:00,12.5,12749,-12.5,2019-08-09,2019-08,Friday,10
C562952,23111,PARISIENNE SEWING BOX,-1,2019-08-09 10:10:00,12.5,12749,-12.5,2019-08-09,2019-08,Friday,10
C562953,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2019-08-09 10:12:00,4.95,16180,-4.95,2019-08-09,2019-08,Friday,10
C562953,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2019-08-09 10:12:00,2.95,16180,-2.95,2019-08-09,2019-08,Friday,10
C562953,22064,PINK DOUGHNUT TRINKET POT ,-1,2019-08-09 10:12:00,1.65,16180,-1.65,2019-08-09,2019-08,Friday,10
C562953,23206,LUNCH BAG APPLE DESIGN,-1,2019-08-09 10:12:00,1.65,16180,-1.65,2019-08-09,2019-08,Friday,10
C562953,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2019-08-09 10:12:00,1.25,16180,-1.25,2019-08-09,2019-08,Friday,10
C562953,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-1,2019-08-09 10:12:00,2.95,16180,-2.95,2019-08-09,2019-08,Friday,10
C562953,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2019-08-09 10:12:00,2.95,16180,-2.95,2019-08-09,2019-08,Friday,10
C562954,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2019-08-09 10:13:00,2.95,17429,-2.95,2019-08-09,2019-08,Friday,10
C562954,84927F,PSYCHEDELIC TILE HOOK,-5,2019-08-09 10:13:00,0.39,17429,-1.9500000000000002,2019-08-09,2019-08,Friday,10
C562954,22461,SAVOY ART DECO CLOCK,-2,2019-08-09 10:13:00,3.95,17429,-7.9,2019-08-09,2019-08,Friday,10
C562956,82600,NO SINGING METAL SIGN,-6,2019-08-09 10:14:00,2.1,13186,-12.600000000000001,2019-08-09,2019-08,Friday,10
C562956,22637,PIGGY BANK RETROSPOT ,-1,2019-08-09 10:14:00,2.55,13186,-2.55,2019-08-09,2019-08,Friday,10
C562957,22842,BISCUIT TIN VINTAGE RED,-1,2019-08-09 10:15:00,6.75,13319,-6.75,2019-08-09,2019-08,Friday,10
C562957,22540,MINI JIGSAW CIRCUS PARADE ,-1,2019-08-09 10:15:00,0.42,13319,-0.42,2019-08-09,2019-08,Friday,10
C562959,85066,CREAM SWEETHEART MINI CHEST,-6,2019-08-09 10:21:00,1.8,17389,-10.8,2019-08-09,2019-08,Friday,10
C562959,22138,BAKING SET 9 PIECE RETROSPOT ,-6,2019-08-09 10:21:00,0.7,17389,-4.199999999999999,2019-08-09,2019-08,Friday,10
C562961,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-6,2019-08-09 10:24:00,2.95,14305,-17.700000000000003,2019-08-09,2019-08,Friday,10
C562961,22766,PHOTO FRAME CORNICE,-7,2019-08-09 10:24:00,2.95,14305,-20.650000000000002,2019-08-09,2019-08,Friday,10
C562961,22852,DOG BOWL VINTAGE CREAM,-1,2019-08-09 10:24:00,4.25,14305,-4.25,2019-08-09,2019-08,Friday,10
C562961,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,-5,2019-08-09 10:24:00,1.25,14305,-6.25,2019-08-09,2019-08,Friday,10
C562962,23132,SMALL IVORY HEART WALL ORGANISER,-1,2019-08-09 10:26:00,5.75,17579,-5.75,2019-08-09,2019-08,Friday,10
C562962,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-1,2019-08-09 10:26:00,2.95,17579,-2.95,2019-08-09,2019-08,Friday,10
C562969,22568,FELTCRAFT CUSHION OWL,-1,2019-08-09 10:58:00,3.75,12610,-3.75,2019-08-09,2019-08,Friday,10
C562969,21987,PACK OF 6 SKULL PAPER CUPS,-12,2019-08-09 10:58:00,0.65,12610,-7.800000000000001,2019-08-09,2019-08,Friday,10
C562992,22847,BREAD BIN DINER STYLE IVORY,-1,2019-08-09 11:48:00,16.95,12885,-16.95,2019-08-09,2019-08,Friday,11
C563068,23108,SET OF 10 LED DOLLY LIGHTS,-1,2019-08-09 15:26:00,6.25,13722,-6.25,2019-08-09,2019-08,Friday,15
C563072,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,-1,2019-08-09 15:45:00,1.25,16928,-1.25,2019-08-09,2019-08,Friday,15
C563107,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,-12,2019-08-10 10:17:00,2.1,12709,-25.200000000000003,2019-08-10,2019-08,Saturday,10
C563107,23169,CLASSIC GLASS COOKIE JAR,-1,2019-08-10 10:17:00,4.15,12709,-4.15,2019-08-10,2019-08,Saturday,10
C563107,22960,JAM MAKING SET WITH JARS,-1,2019-08-10 10:17:00,3.75,12709,-3.75,2019-08-10,2019-08,Saturday,10
C563107,21452,TOADSTOOL MONEY BOX,-1,2019-08-10 10:17:00,2.95,12709,-2.95,2019-08-10,2019-08,Saturday,10
C563109,21936,RED RETROSPOT PICNIC BAG,-4,2019-08-10 10:31:00,2.95,12656,-11.8,2019-08-10,2019-08,Saturday,10
C563109,20725,LUNCH BAG RED RETROSPOT,-6,2019-08-10 10:31:00,1.65,12656,-9.899999999999999,2019-08-10,2019-08,Saturday,10
C563197,23160,REGENCY TEA SPOON,-3,2019-08-12 09:57:00,1.25,13047,-3.75,2019-08-12,2019-08,Monday,9
C563207,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,2019-08-12 12:10:00,4.25,17613,-4.25,2019-08-12,2019-08,Monday,12
C563207,84879,ASSORTED COLOUR BIRD ORNAMENT,-1,2019-08-12 12:10:00,1.69,17613,-1.69,2019-08-12,2019-08,Monday,12
C563207,20781,GOLD EAR MUFF HEADPHONES,-1,2019-08-12 12:10:00,5.49,17613,-5.49,2019-08-12,2019-08,Monday,12
C563207,21933,PINK VINTAGE PAISLEY PICNIC BAG,-1,2019-08-12 12:10:00,1.65,17613,-1.65,2019-08-12,2019-08,Monday,12
C563207,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,-1,2019-08-12 12:10:00,3.75,17613,-3.75,2019-08-12,2019-08,Monday,12
C563218,22383,LUNCH BAG SUKI DESIGN ,-1,2019-08-12 14:15:00,1.65,16401,-1.65,2019-08-12,2019-08,Monday,14
C563219,22469,HEART OF WICKER SMALL,-11,2019-08-12 14:17:00,1.65,17644,-18.15,2019-08-12,2019-08,Monday,14
C563220,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-2,2019-08-12 14:22:00,4.95,16150,-9.9,2019-08-12,2019-08,Monday,14
C563220,22469,HEART OF WICKER SMALL,-6,2019-08-12 14:22:00,1.65,16150,-9.899999999999999,2019-08-12,2019-08,Monday,14
C563220,21289,LARGE STRIPES CHOCOLATE GIFT BAG,-4,2019-08-12 14:22:00,1.25,16150,-5.0,2019-08-12,2019-08,Monday,14
C563221,22780,LIGHT GARLAND BUTTERFILES PINK,-3,2019-08-12 14:23:00,4.25,17611,-12.75,2019-08-12,2019-08,Monday,14
C563222,22460,EMBOSSED GLASS TEALIGHT HOLDER,-3,2019-08-12 14:28:00,1.25,15660,-3.75,2019-08-12,2019-08,Monday,14
C563223,37446,MINI CAKE STAND WITH HANGING CAKES,-1,2019-08-12 14:30:00,1.45,16292,-1.45,2019-08-12,2019-08,Monday,14
C563223,37449,CERAMIC CAKE STAND + HANGING CAKES,-2,2019-08-12 14:30:00,9.95,16292,-19.9,2019-08-12,2019-08,Monday,14
C563224,23298,SPOTTY BUNTING,-1,2019-08-12 14:33:00,4.95,12409,-4.95,2019-08-12,2019-08,Monday,14
C563226,23253,16 PIECE CUTLERY SET PANTRY DESIGN,-1,2019-08-12 14:36:00,15.95,13116,-15.95,2019-08-12,2019-08,Monday,14
C563232,23173,REGENCY TEAPOT ROSES ,-1,2019-08-12 15:55:00,9.95,17988,-9.95,2019-08-12,2019-08,Monday,15
C563240,22616,PACK OF 12 LONDON TISSUES ,-12,2019-08-13 10:06:00,0.29,15048,-3.4799999999999995,2019-08-13,2019-08,Tuesday,10
C563249,21704,BAG 250g SWIRLY MARBLES,-1,2019-08-13 11:35:00,0.72,16656,-0.72,2019-08-13,2019-08,Tuesday,11
C563258,22061,LARGE CAKE STAND  HANGING STRAWBERY,-2,2019-08-13 12:08:00,8.5,15311,-17.0,2019-08-13,2019-08,Tuesday,12
C563258,20728,LUNCH BAG CARS BLUE,-1,2019-08-13 12:08:00,1.45,15311,-1.45,2019-08-13,2019-08,Tuesday,12
C563258,20727,LUNCH BAG  BLACK SKULL.,-1,2019-08-13 12:08:00,1.45,15311,-1.45,2019-08-13,2019-08,Tuesday,12
C563363,21579,LOLITA  DESIGN  COTTON TOTE BAG,-6,2019-08-13 16:20:00,2.25,15342,-13.5,2019-08-13,2019-08,Tuesday,16
C563363,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-1,2019-08-13 16:20:00,0.83,15342,-0.83,2019-08-13,2019-08,Tuesday,16
C563375,23149,ANTIQUE IVORY WIRE BOWL SMALL,-6,2019-08-14 10:27:00,2.49,14911,-14.940000000000001,2019-08-14,2019-08,Wednesday,10
C563375,23073,GEORGIAN TRINKET BOX,-1,2019-08-14 10:27:00,12.5,14911,-12.5,2019-08-14,2019-08,Wednesday,10
C563375,22989,SET 2 PANTRY DESIGN TEA TOWELS,-6,2019-08-14 10:27:00,3.25,14911,-19.5,2019-08-14,2019-08,Wednesday,10
C563375,22193,RED DINER WALL CLOCK,-2,2019-08-14 10:27:00,8.5,14911,-17.0,2019-08-14,2019-08,Wednesday,10
C563433,84629,WHITE 3 FRAME BIRDS AND TREE ,-1,2019-08-14 12:14:00,4.95,16033,-4.95,2019-08-14,2019-08,Wednesday,12
C563433,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2019-08-14 12:14:00,2.95,16033,-2.95,2019-08-14,2019-08,Wednesday,12
C563433,21874,GIN AND TONIC MUG,-1,2019-08-14 12:14:00,1.25,16033,-1.25,2019-08-14,2019-08,Wednesday,12
C563459,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-1,2019-08-14 14:51:00,39.95,17048,-39.95,2019-08-14,2019-08,Wednesday,14
C563483,21713,CITRONELLA CANDLE FLOWERPOT,-3,2019-08-14 15:59:00,2.1,14175,-6.300000000000001,2019-08-14,2019-08,Wednesday,15
C563483,23108,SET OF 10 LED DOLLY LIGHTS,-1,2019-08-14 15:59:00,6.25,14175,-6.25,2019-08-14,2019-08,Wednesday,15
C563483,22927,GREEN GIANT GARDEN THERMOMETER,-1,2019-08-14 15:59:00,5.95,14175,-5.95,2019-08-14,2019-08,Wednesday,15
C563553,22885,NUMBER TILE VINTAGE FONT 6 ,-1,2019-08-15 13:14:00,1.95,16755,-1.95,2019-08-15,2019-08,Thursday,13
C563553,22883,NUMBER TILE VINTAGE FONT 4,-1,2019-08-15 13:14:00,1.95,16755,-1.95,2019-08-15,2019-08,Thursday,13
C563553,22882,NUMBER TILE VINTAGE FONT 3,-1,2019-08-15 13:14:00,1.95,16755,-1.95,2019-08-15,2019-08,Thursday,13
C563553,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2019-08-15 13:14:00,2.95,16755,-2.95,2019-08-15,2019-08,Thursday,13
C563553,22197,POPCORN HOLDER,-1,2019-08-15 13:14:00,0.85,16755,-0.85,2019-08-15,2019-08,Thursday,13
C563554,22467,GUMBALL COAT RACK,-1,2019-08-15 13:16:00,2.55,16755,-2.55,2019-08-15,2019-08,Thursday,13
C563570,21067,VINTAGE RED TEATIME MUG,-23,2019-08-15 14:51:00,1.06,17949,-24.380000000000003,2019-08-15,2019-08,Thursday,14
C563577,21877,HOME SWEET HOME MUG,-828,2019-08-15 15:06:00,1.06,17949,-877.6800000000001,2019-08-15,2019-08,Thursday,15
C563577,21871,SAVE THE PLANET MUG,-576,2019-08-15 15:06:00,1.06,17949,-610.5600000000001,2019-08-15,2019-08,Thursday,15
C563577,21069,VINTAGE BILLBOARD TEA MUG,-701,2019-08-15 15:06:00,1.06,17949,-743.0600000000001,2019-08-15,2019-08,Thursday,15
C563586,22077,6 RIBBONS RUSTIC CHARM,-6,2019-08-15 17:19:00,1.65,12697,-9.899999999999999,2019-08-15,2019-08,Thursday,17
C563587,21314,SMALL GLASS HEART TRINKET POT,-5,2019-08-15 17:37:00,2.1,18248,-10.5,2019-08-15,2019-08,Thursday,17
C563591,23296,SET OF 6 TEA TIME BAKING CASES,-4,2019-08-16 06:10:00,1.25,16145,-5.0,2019-08-16,2019-08,Friday,6
C563594,21314,SMALL GLASS HEART TRINKET POT,-5,2019-08-16 06:14:00,2.1,18248,-10.5,2019-08-16,2019-08,Friday,6
C563595,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,2019-08-16 06:15:00,2.75,13769,-5.5,2019-08-16,2019-08,Friday,6
C563595,23091,ZINC HERB GARDEN CONTAINER,-1,2019-08-16 06:15:00,6.25,13769,-6.25,2019-08-16,2019-08,Friday,6
C563596,22776,SWEETHEART CAKESTAND 3 TIER,-2,2019-08-16 06:19:00,9.95,12749,-19.9,2019-08-16,2019-08,Friday,6
C563598,22845,VINTAGE CREAM CAT FOOD CONTAINER,-1,2019-08-16 06:21:00,6.35,14305,-6.35,2019-08-16,2019-08,Friday,6
C563599,22842,BISCUIT TIN VINTAGE RED,-1,2019-08-16 06:22:00,6.75,15152,-6.75,2019-08-16,2019-08,Friday,6
C563599,84946,ANTIQUE SILVER T-LIGHT GLASS,-1,2019-08-16 06:22:00,1.25,15152,-1.25,2019-08-16,2019-08,Friday,6
C563599,22425,ENAMEL COLANDER CREAM,-1,2019-08-16 06:22:00,4.95,15152,-4.95,2019-08-16,2019-08,Friday,6
C563600,84818,DANISH ROSE PHOTO FRAME,-18,2019-08-16 06:24:00,0.79,14911,-14.22,2019-08-16,2019-08,Friday,6
C563600,21218,RED SPOTTY BISCUIT TIN,-1,2019-08-16 06:24:00,3.75,14911,-3.75,2019-08-16,2019-08,Friday,6
C563600,22608,PENS ASSORTED FUNKY JEWELED ,-7,2019-08-16 06:24:00,0.19,14911,-1.33,2019-08-16,2019-08,Friday,6
C563600,22625,RED KITCHEN SCALES,-1,2019-08-16 06:24:00,8.5,14911,-8.5,2019-08-16,2019-08,Friday,6
C563600,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2019-08-16 06:24:00,4.95,14911,-4.95,2019-08-16,2019-08,Friday,6
C563600,84880,WHITE WIRE EGG HOLDER,-1,2019-08-16 06:24:00,7.5,14911,-7.5,2019-08-16,2019-08,Friday,6
C563600,22627,MINT KITCHEN SCALES,-1,2019-08-16 06:24:00,8.5,14911,-8.5,2019-08-16,2019-08,Friday,6
C563600,22423,REGENCY CAKESTAND 3 TIER,-1,2019-08-16 06:24:00,12.75,14911,-12.75,2019-08-16,2019-08,Friday,6
C563600,22301,COFFEE MUG CAT + BIRD DESIGN,-1,2019-08-16 06:24:00,2.55,14911,-2.55,2019-08-16,2019-08,Friday,6
C563600,22182,CAKE STAND VICTORIAN FILIGREE SMALL,-2,2019-08-16 06:24:00,4.95,14911,-9.9,2019-08-16,2019-08,Friday,6
C563600,21584,RETROSPOT SMALL TUBE MATCHES,-1,2019-08-16 06:24:00,1.65,14911,-1.65,2019-08-16,2019-08,Friday,6
C563600,21845,DAIRY MAID STRIPE MUG,-8,2019-08-16 06:24:00,0.79,14911,-6.32,2019-08-16,2019-08,Friday,6
C563601,23160,REGENCY TEA SPOON,-3,2019-08-16 06:25:00,1.25,13047,-3.75,2019-08-16,2019-08,Friday,6
C563602,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2019-08-16 06:26:00,9.95,14291,-9.95,2019-08-16,2019-08,Friday,6
C563603,22358,KINGS CHOICE TEA CADDY ,-1,2019-08-16 06:28:00,2.95,17302,-2.95,2019-08-16,2019-08,Friday,6
C563603,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2019-08-16 06:28:00,12.75,17302,-12.75,2019-08-16,2019-08,Friday,6
C563604,22847,BREAD BIN DINER STYLE IVORY,-1,2019-08-16 06:28:00,14.95,15251,-14.95,2019-08-16,2019-08,Friday,6
C563605,22457,NATURAL SLATE HEART CHALKBOARD ,-1,2019-08-16 06:29:00,2.95,14112,-2.95,2019-08-16,2019-08,Friday,6
C563606,22847,BREAD BIN DINER STYLE IVORY,-1,2019-08-16 06:30:00,16.95,13925,-16.95,2019-08-16,2019-08,Friday,6
C563606,22846,BREAD BIN DINER STYLE RED ,-1,2019-08-16 06:30:00,16.95,13925,-16.95,2019-08-16,2019-08,Friday,6
C563606,22839,3 TIER CAKE TIN GREEN AND CREAM,-1,2019-08-16 06:30:00,14.95,13925,-14.95,2019-08-16,2019-08,Friday,6
C563607,22729,ALARM CLOCK BAKELIKE ORANGE,-2,2019-08-16 06:31:00,3.75,13078,-7.5,2019-08-16,2019-08,Friday,6
C563608,21845,DAIRY MAID STRIPE MUG,-2,2019-08-16 06:33:00,0.79,17719,-1.58,2019-08-16,2019-08,Friday,6
C563608,22624,IVORY KITCHEN SCALES,-1,2019-08-16 06:33:00,8.5,17719,-8.5,2019-08-16,2019-08,Friday,6
C563609,22784,LANTERN CREAM GAZEBO ,-2,2019-08-16 06:34:00,4.95,18178,-9.9,2019-08-16,2019-08,Friday,6
C563610,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,2019-08-16 06:36:00,4.25,14937,-4.25,2019-08-16,2019-08,Friday,6
C563611,84949,SILVER HANGING T-LIGHT HOLDER,-3,2019-08-16 06:38:00,1.65,17340,-4.949999999999999,2019-08-16,2019-08,Friday,6
C563611,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,2019-08-16 06:38:00,0.65,17340,-0.65,2019-08-16,2019-08,Friday,6
C563612,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2019-08-16 06:39:00,3.75,17442,-3.75,2019-08-16,2019-08,Friday,6
C563655,22844,VINTAGE CREAM DOG FOOD CONTAINER,-12,2019-08-16 10:44:00,7.65,15311,-91.80000000000001,2019-08-16,2019-08,Friday,10
C563655,22778,GLASS CLOCHE SMALL,-24,2019-08-16 10:44:00,3.39,15311,-81.36,2019-08-16,2019-08,Friday,10
C563655,47351B,BLUE  VOILE LAMPSHADE,-48,2019-08-16 10:44:00,2.55,15311,-122.39999999999999,2019-08-16,2019-08,Friday,10
C563655,23165,LARGE CERAMIC TOP STORAGE JAR,-48,2019-08-16 10:44:00,1.45,15311,-69.6,2019-08-16,2019-08,Friday,10
C563693,84050,PINK HEART SHAPE EGG FRYING PAN,-1,2019-08-16 13:04:00,1.65,17243,-1.65,2019-08-16,2019-08,Friday,13
C563693,23184,BULL DOG BOTTLE OPENER,-2,2019-08-16 13:04:00,4.95,17243,-9.9,2019-08-16,2019-08,Friday,13
C563716,22470,HEART OF WICKER LARGE,-1,2019-08-16 16:14:00,2.95,15706,-2.95,2019-08-16,2019-08,Friday,16
C563751,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2019-08-17 10:37:00,1.25,12528,-5.0,2019-08-17,2019-08,Saturday,10
C563752,22891,TEA FOR ONE POLKADOT,-1,2019-08-17 10:38:00,4.25,12362,-4.25,2019-08-17,2019-08,Saturday,10
C563752,22659,LUNCH BOX I LOVE LONDON,-6,2019-08-17 10:38:00,1.95,12362,-11.7,2019-08-17,2019-08,Saturday,10
C563752,22630,DOLLY GIRL LUNCH BOX,-1,2019-08-17 10:38:00,1.95,12362,-1.95,2019-08-17,2019-08,Saturday,10
C563773,22730,ALARM CLOCK BAKELIKE IVORY,-8,2019-08-17 11:18:00,3.75,13048,-30.0,2019-08-17,2019-08,Saturday,11
C563838,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,2019-08-17 13:13:00,3.75,18241,-15.0,2019-08-17,2019-08,Saturday,13
C563856,21789,KIDS RAIN MAC PINK,-19,2019-08-17 15:39:00,0.85,13090,-16.15,2019-08-17,2019-08,Saturday,15
C563856,21788,KIDS RAIN MAC BLUE,-20,2019-08-17 15:39:00,0.85,13090,-17.0,2019-08-17,2019-08,Saturday,15
C563894,21042,RED RETROSPOT APRON ,-1,2019-08-19 09:18:00,5.95,16330,-5.95,2019-08-19,2019-08,Monday,9
C563894,90064B,BLACK VINTAGE  CRYSTAL EARRINGS,-1,2019-08-19 09:18:00,3.75,16330,-3.75,2019-08-19,2019-08,Monday,9
C563899,22726,ALARM CLOCK BAKELIKE GREEN,-1,2019-08-19 10:55:00,3.75,17097,-3.75,2019-08-19,2019-08,Monday,10
