CustomerID,Recency,Frequency,MonetaryValue,R,F,M,rfm_segment,rfm_score,customer_segment,campaign_strategy
16225,45,5,1096.32,2,3,2,232,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
16226,204,3,255.12,1,2,1,121,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
16227,220,2,308.32000000000005,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
16229,88,2,1010.6,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
16230,190,2,542.03,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
16232,33,5,983.23,2,3,2,232,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
16233,72,5,422.13,2,3,2,232,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
16235,41,5,848.41,2,3,2,232,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
16236,79,1,432.2,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
16239,57,3,372.9,2,2,2,222,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
16240,9,5,3693.81,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
16241,10,13,2590.31,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
16242,9,8,3574.91,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
16243,34,2,409.1,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
16244,212,2,1522.75,1,1,3,113,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
16245,24,5,1352.3600000000001,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
16247,171,1,114.56,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
16248,62,1,152.94,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
16249,53,5,1800.07,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
16250,262,2,389.44,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
16252,367,1,-295.09,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
16253,67,2,3683.86,2,1,3,213,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
16255,17,10,2609.3,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
16256,258,2,732.63,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
16257,177,1,21.95,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
16258,46,5,5203.51,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
16260,51,1,1035.45,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
16261,18,4,728.54,3,2,2,322,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
16262,361,1,-31.65,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
16265,10,11,5323.15,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
16266,74,7,861.89,2,3,2,232,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
16268,72,2,617.65,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
16270,354,1,1141.24,1,1,3,113,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
16271,16,5,1383.69,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
16272,117,1,411.7,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
16274,374,1,331.55,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
16275,197,1,559.87,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
